IsRecentlyVerified,DateLastVerified,DataProviderID,OperatorID,UsageTypeID,NumberOfPoints,StatusTypeID,DateLastStatusUpdate,DataQualityLevel,DateCreated,SubmissionStatusTypeID,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.Town,AddressInfo.Postcode,AddressInfo.CountryID,AddressInfo.Latitude,AddressInfo.Longitude,AddressInfo.DistanceUnit,AddressInfo.StateOrProvince,UsageCost,AddressInfo.RelatedURL,AddressInfo.ContactTelephone1,AddressInfo.ContactTelephone2,AddressInfo.AccessComments,AddressInfo.ContactEmail,AddressInfo.AddressLine2,GeneralComments,OperatorsReference,DataProvidersReference,MetadataValues,DateLastConfirmed
False,2016-06-04T02:44:00Z,26,178.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35679,Stationsweg,Stationsweg,Ede,6711 PZ,159,52.028956,5.671359,0,Gelderland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL REE579,48700,,
False,2016-06-04T02:44:00Z,26,178.0,,2.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35678,Veenslag,Veenslag,Veenendaal,3905 SM,159,52.028216,5.533426,0,Utrecht,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL DB0191,47952,,
False,2016-06-04T02:44:00Z,26,73.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35677,Vreeswijksestraatweg 22G,Vreeswijksestraatweg 22G,Nieuwegein,3432 NA,159,52.02783,5.09133,0,Utrecht,0.00 jaarabonnement,http://www.ev-box.nl,,,,,,,EV-Box EVB-P1409149,49935,,
False,2016-06-04T02:44:00Z,26,178.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35676,Prins Clausstraat 1b-0001,Prins Clausstraat 1b-0001,Houten,3991 BW,159,52.027674,5.164117,0,Utrecht,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL EV0170,48282,,
False,2016-06-04T02:44:00Z,26,157.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35674,Maxwellstraat 1,Maxwellstraat 1,Ede,6716 BX,159,52.0274467468262,5.62160205841064,0,Gelderland,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 02009611,39965,,
False,2016-06-04T02:44:00Z,26,157.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35673,Kerklaan 55,Kerklaan 55,Westland,2291 CE,159,52.0273895263672,4.272057056427,0,South Holland,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 02007471,45452,,
False,2016-06-04T02:44:00Z,26,157.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35672,Buizerdlaan 2L,Buizerdlaan 2L,Nieuwegein,3435 SB,159,52.0272369384766,5.06829071044922,0,Utrecht,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 02002128,28000,,
False,2019-08-02T07:20:00Z,1,178.0,,6.0,50,2019-08-02T07:20:00Z,3.0,2015-01-09T06:04:00Z,100,35671,Brinkwal 3,Brinkwal 3,Nieuwegein,3432 GA,159,52.0270055704657,5.09194487498223,0,Utrecht,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL555,,,
False,2016-06-04T02:44:00Z,26,178.0,,2.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35670,Nachtwachtstede,Nachtwachtstede,Nieuwegein,3431 LZ,159,52.02698,5.084347,0,Utrecht,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL608,47452,,
False,2016-06-04T02:44:00Z,26,73.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35669,Galvanibaan 14,Galvanibaan 14,Nieuwegein,3439 MG,159,52.02695,5.107,0,Utrecht,0.00 jaarabonnement,http://www.ev-box.nl,,,,,,,EV-Box EVB-P1425058,53982,,
False,2016-06-04T02:44:00Z,26,73.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35668,Verlaat 22,Verlaat 22,Veenendaal,3901 RG,159,52.0268,5.55969,0,Utrecht,0.00 jaarabonnement,http://www.ev-box.nl,,,,,,,EV-Box EVB-P1309088,34537,,
False,2016-06-04T02:44:00Z,26,180.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35666,Jaagpad 77,Jaagpad 77,Rijswijk,2288 CJ,159,52.026672,4.346412,0,South Holland,0.00 jaarabonnement,http://www.icu-charging-stations.com/,036 - 549 34 00,,,,,,Alfen RHL07112,57922,,
False,2016-06-04T02:44:00Z,26,178.0,,2.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35665,Plein,Plein,Houten,3991 DK,159,52.026627,5.160706,0,Utrecht,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL406,47250,,
False,2016-06-04T02:44:00Z,26,73.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35664,Heulweg 13,Heulweg 13,Pijnacker-Nootdorp,2641 KP,159,52.02735,4.43784,0,South Holland,0.00 jaarabonnement,http://www.ev-box.nl,,,,,,,EV-Box EVB-P1351010,46113,,
False,2016-06-04T02:44:00Z,26,73.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35663,Galvanistraat 7,Galvanistraat 7,Ede,6716 AE,159,52.02616,5.64344,0,Gelderland,0.00 jaarabonnement,http://www.ev-box.nl,,,,,,,EV-Box EVB-P1343038,45516,,
False,2016-06-04T02:44:00Z,26,178.0,,2.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35662,Hoofdveste,Hoofdveste,Houten,3992 DH,159,52.02636,5.139284,0,Utrecht,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL665,47512,,
False,2016-06-04T02:44:00Z,26,178.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35661,Zwartkopplein 1,Zwartkopplein 1,Nieuwegein,3435 BT,159,52.026259,5.076356,0,Utrecht,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL REE631,48744,,
False,2016-06-04T02:44:00Z,26,180.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35660,Meynertzhagenstraat 44,Meynertzhagenstraat 44,Westland,2291 RL,159,52.026233,4.274278,0,South Holland,0.00 jaarabonnement,http://www.icu-charging-stations.com/,036 - 549 34 00,,,,,,Alfen RHL02102,58713,,
False,2016-03-03T12:37:00Z,26,73.0,,1.0,50,2016-03-03T12:37:00Z,3.0,2015-01-09T06:04:00Z,100,35659,Coenecoop 129C,Coenecoop 129C,Waddinxveen,2741 PJ,159,52.02612,4.65625,0,South Holland,0.00 jaarabonnement,http://www.ev-box.nl,,,,,,,EV-Box EVB-P1228142,33826,,
False,2016-06-04T02:44:00Z,26,157.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35658,Hoofdveste 17,Hoofdveste 17,Houten,3992 DH,159,52.0260887145996,5.13895654678345,0,Utrecht,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 01000350,40486,,
False,2016-06-04T02:44:00Z,26,180.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35657,Broekmolenweg 17,Broekmolenweg 17,Rijswijk,2289 BE,159,52.025788,4.348679,0,South Holland,0.00 jaarabonnement,http://www.icu-charging-stations.com/,036 - 549 34 00,,,,,,Alfen RHL07022,57910,,
False,2016-06-04T02:44:00Z,26,162.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35656,Herenstraat 9,Herenstraat 9,Bunnik,3985 RP,159,52.025678,5.245419,0,Utrecht,0.00 gratis,,,,,,,,Herenstraat 11,16978,,
False,2016-06-04T02:44:00Z,26,157.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35655,Zomerdijk 14,Zomerdijk 14,IJsselstein,3402 MJ,159,52.0256347,5.0436853,0,Utrecht,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 02001983,22838,,
False,2016-06-04T02:44:00Z,26,157.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35654,Hoofdveste,Hoofdveste,Houten,3992 DG,159,52.0256004333496,5.13980007171631,0,Utrecht,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 01000126,40487,,
False,2016-06-04T02:44:00Z,26,180.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35653,Eliasdreef 73,Eliasdreef 73,Westland,2685 RP,159,52.025537,4.227171,0,South Holland,0.00 jaarabonnement,http://www.icu-charging-stations.com/,036 - 549 34 00,,,,,,Alfen RHL02011,50973,,
False,2016-06-04T02:44:00Z,26,157.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35649,Koekoekslaan,Koekoekslaan,Nieuwegein,3435 DG,159,52.0251579284668,5.08061742782593,0,Utrecht,0.00 afhankelijk van pas,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 01001022,21525,,
False,2016-06-04T02:44:00Z,26,178.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35648,Noordweg,Noordweg,Pijnacker-Nootdorp,2641 ZG,159,52.025048,4.422524,0,South Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL REE622,48735,,
False,2016-06-04T02:44:00Z,26,180.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35647,Waterlandsingel 154,Waterlandsingel 154,Den Haag,2548 TB,159,52.02453,4.291592,0,South Holland,0.00 jaarabonnement,http://www.icu-charging-stations.com/,036 - 549 34 00,,,,,,Alfen GDH2041,50893,,
False,2016-06-04T02:44:00Z,26,178.0,,2.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35646,Van Bemmellaan 7,Van Bemmellaan 7,Westland,2681 CZ,159,52.024435,4.171349,0,South Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL591,47437,,
False,2016-06-04T02:44:00Z,26,178.0,,2.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35645,Herenstraat 22,Herenstraat 22,Bunnik,3985 RV,159,52.024394,5.244382,0,Utrecht,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL472,47316,,
False,2016-06-04T02:44:00Z,26,157.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35644,Coenecoop 250,Coenecoop 250,Waddinxveen,2741 PL,159,52.024299621582,4.6559100151062,0,South Holland,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 01000717,40483,,
False,2016-06-04T02:44:00Z,26,178.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35643,Eerste Abel Tasmanhof 1,Eerste Abel Tasmanhof 1,Gouda,2803 GM,159,52.024124,4.704238,0,South Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL EV0224,48331,,
False,2016-06-04T02:44:00Z,26,162.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35642,Nieuweweg 12C,Nieuweweg 12C,MRDH,2685 AP,159,52.024078,4.21391,0,South Holland,0.00 gratis,,,,,,,,Nieuweweg 1,16998,,
False,2016-06-04T02:44:00Z,26,178.0,,2.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35641,Plein,Plein,Westland,2291 CA,159,52.024029,4.274407,0,South Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL590,47436,,
False,2018-08-28T11:03:00Z,26,,,4.0,50,2018-08-28T11:03:00Z,3.0,2015-01-09T06:04:00Z,100,35639,Hanzeweg,Hanzeweg,Gouda,2803 PS,159,52.023766918216,4.6764220297337,0,South Holland,0.00 gratis,,,,,,,,Renault Hans Jongerius Gouda,46901,,
False,2016-06-04T02:44:00Z,26,,,2.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35638,Copernicuslaan 9,Copernicuslaan 9,Ede,6716 BM,159,52.02366098372,5.6204535150528,0,Gelderland,0.00 jaarabonnement,http://www.gebrvangent.nl,,,,,,,Gebr. van Gent Ede,20518,,
False,2016-06-04T02:44:00Z,26,179.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35637,Velduil 50,Velduil 50,Nieuwegein,3435 GR,159,52.0235587,5.0676175,0,Utrecht,0.00 afhankelijk van pas,http://www.ecotap.nl,,,,,,,Ecotap 1420100,40956,,
False,2016-06-04T02:44:00Z,26,29.0,,4.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35636,Duwboot,Duwboot,Houten,3991 CD,159,52.023351001403,5.1439981162548,0,Utrecht,0.00 jaarabonnement,http://www.e-laad.nl,,,,,,,AL339,40946,,
False,2016-06-04T02:44:00Z,26,178.0,,2.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35634,Dijkstraat 179,Dijkstraat 179,Veenendaal,3906 DE,159,52.023214,5.523266,0,Utrecht,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL DB0068,47836,,
False,2016-06-04T02:44:00Z,26,178.0,,2.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35632,Athenesingel 72,Athenesingel 72,Den Haag,2548 TH,159,52.022998,4.289988,0,South Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL842,47692,,
False,2016-06-04T02:44:00Z,26,178.0,,2.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35631,Hefbrug,Hefbrug,Houten,3991 LB,159,52.022881,5.159727,0,Utrecht,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL400,47244,,
False,2016-06-04T02:44:00Z,26,178.0,,2.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35630,Duwboot 19,Duwboot 19,Houten,3991 CD,159,52.022827,5.145172,0,Utrecht,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL339,47189,,
False,2016-06-04T02:44:00Z,26,157.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35629,Zwolleweg 10,Zwolleweg 10,Gouda,2803 PS,159,52.0227432250977,4.67746305465698,0,South Holland,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion ICUCOMPACT001035,37149,,
False,2016-06-04T02:44:00Z,26,178.0,,2.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35627,Kapellestraat 13,Kapellestraat 13,Oudewater,3421 CT,159,52.022121,4.8733,0,Utrecht,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL754,47602,,
False,2016-06-04T02:44:00Z,26,178.0,,2.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35626,Kruidenierweg 20,Kruidenierweg 20,IJsselstein,3401 GG,159,52.021402,5.027834,0,Utrecht,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL433,47277,,
False,2016-06-04T02:44:00Z,26,,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35625,Haantje 17,Haantje 17,Rijswijk,2288 CV,159,52.02115747137,4.3446099758148,0,South Holland,0.00 jaarabonnement,http://www.e-laad.nl,,,,,,,Haantje,31626,,
False,2016-06-04T02:44:00Z,26,157.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35623,Centraalspoor 55,Centraalspoor 55,Houten,3994 VB,159,52.0208625793457,5.18044328689575,0,Utrecht,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 02004486,35085,,
False,2016-06-04T02:44:00Z,26,178.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35621,Nieuwstraat 25,Nieuwstraat 25,Oudewater,3421 BT,159,52.020826,4.872495,0,Utrecht,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL REE615,48729,,
False,2016-06-04T02:44:00Z,26,180.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35619,Rietkeverstraat 40,Rietkeverstraat 40,Den Haag,2548 WN,159,52.020773,4.301928,0,South Holland,0.00 jaarabonnement,http://www.icu-charging-stations.com/,036 - 549 34 00,,,,,,Alfen GDH1642,50797,,
False,2016-06-04T02:44:00Z,26,178.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35618,Gantel,Gantel,Westland,2675 CH,159,52.020699,4.213324,0,South Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL72,55492,,
False,2016-06-04T02:44:00Z,26,180.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35617,Prunuslaan 7,Prunuslaan 7,Pijnacker-Nootdorp,2641 AW,159,52.020493,4.42925,0,South Holland,0.00 jaarabonnement,http://www.icu-charging-stations.com/,036 - 549 34 00,,,,,,Alfen RHL04101,55144,,
False,2016-06-04T02:44:00Z,26,178.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35616,Van Essenlaan 2,Van Essenlaan 2,Veenendaal,3907 JA,159,52.020487,5.579096,0,Utrecht,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL EV0151,48263,,
False,2016-06-04T02:44:00Z,26,157.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35615,Stootvalk 1,Stootvalk 1,Nieuwegein,3435 ZH,159,52.0204582214356,5.07122373580933,0,Utrecht,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 02004358,37679,,
False,2016-06-04T02:44:00Z,26,178.0,,2.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35614,Stationsplein,Stationsplein,Veenendaal,3901 ES,159,52.020309,5.54928,0,Utrecht,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL DB0190,47951,,
False,2016-06-04T02:44:00Z,26,157.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35613,Horapark 2,Horapark 2,Ede,6717 LZ,159,52.0201568603516,5.67739391326904,0,Gelderland,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 02002330,23613,,
False,2016-06-04T02:44:00Z,26,178.0,,2.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35612,Sint Eustatiusstraat 2,Sint Eustatiusstraat 2,Delft,2612 HA,159,52.020071,4.357259,0,South Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL DB0290,48049,,
False,2016-06-04T02:44:00Z,26,157.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35611,Horapark 2,Horapark 2,Ede,6717 LZ,159,52.0200080871582,5.67729043960571,0,Gelderland,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 02002273,23652,,
False,2016-06-04T02:44:00Z,26,180.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35610,Osloweg 26,Osloweg 26,Den Haag,2548 VJ,159,52.019953,4.299022,0,South Holland,0.00 jaarabonnement,http://www.icu-charging-stations.com/,036 - 549 34 00,,,,,,Alfen GDH0941,50677,,
False,2016-06-04T02:44:00Z,26,180.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35609,Vuurjuffersingel 23,Vuurjuffersingel 23,Den Haag,2548 WX,159,52.020479,4.30332,0,South Holland,0.00 jaarabonnement,http://www.icu-charging-stations.com/,036 - 549 34 00,,,,,,Alfen GDH1932,50873,,
False,2016-06-04T02:44:00Z,26,178.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35608,Bolwerk 1,Bolwerk 1,Oudewater,3421 NG,159,52.019849,4.875336,0,Utrecht,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL150,47013,,
False,2016-06-04T02:44:00Z,26,178.0,,2.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35607,Alstroemeriastraat 15,Alstroemeriastraat 15,Westland,2292 DG,159,52.019684,4.291372,0,South Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL DB0216,47977,,
False,2016-06-04T02:44:00Z,26,,,2.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35606,Hollandhaven,Hollandhaven,Nieuwegein,3433 PD,159,52.019355032098,5.1015803217888,0,Utrecht,0.00 gratis,,,,,,,,Renault Stam,46902,,
False,2016-06-04T02:44:00Z,26,157.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35605,Vlotlaan 512,Vlotlaan 512,Westland,2681 TX,159,52.0193019,4.16495980000002,0,South Holland,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 02006688,33482,,
False,2016-06-04T02:44:00Z,26,178.0,,2.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35604,Zandlaan 34,Zandlaan 34,Ede,6717 LP,159,52.019065,5.662701,0,Gelderland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL806,47655,,
False,2016-06-04T02:44:00Z,26,178.0,,2.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35603,Rietveen 48,Rietveen 48,Westland,2291 NJ,159,52.018724,4.280933,0,South Holland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL786,47635,,
False,2016-06-04T02:44:00Z,26,157.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35602,Allendesingel 44,Allendesingel 44,Ede,6716 GR,159,52.0185432434082,5.6392879486084,0,Gelderland,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 02001723,23189,,
False,2016-06-04T02:44:00Z,26,180.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35601,Lindelaan 35,Lindelaan 35,Delft,2612 VJ,159,52.018307,4.365191,0,South Holland,0.00 jaarabonnement,http://www.icu-charging-stations.com/,036 - 549 34 00,,,,,,Alfen RHL01192,50911,,
False,2016-06-04T02:44:00Z,26,157.0,,2.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35600,Achterwillenseweg 22a,Achterwillenseweg 22a,Gouda,2805 JX,159,52.0182952880859,4.72418117523193,0,South Holland,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion ICUEVE000204,39747,,
False,2016-06-04T02:44:00Z,26,180.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35599,Wim Sonneveldstraat 10,Wim Sonneveldstraat 10,Den Haag,2548 ZM,159,52.018233,4.295776,0,South Holland,0.00 jaarabonnement,http://www.icu-charging-stations.com/,036 - 549 34 00,,,,,,Alfen GDH2632,57898,,
False,2016-06-04T02:44:00Z,26,157.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35598,Smeltwater 16,Smeltwater 16,Houten,3991 MG,159,52.017951965332,5.16607809066772,0,Utrecht,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion 02006663,30931,,
False,2016-06-04T02:45:00Z,26,73.0,,1.0,50,2016-06-04T02:45:00Z,3.0,2015-01-09T06:04:00Z,100,35596,Felix Timmermanshove 2,Felix Timmermanshove 2,Nieuwegein,3437 BS,159,52.05514,5.07291,0,Utrecht,0.00 jaarabonnement,http://www.ev-box.nl,,,,,,,EV-Box EVB-P1347188,45747,,
False,2016-06-04T02:44:00Z,26,73.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35594,Kienhout 1,Kienhout 1,Houten,3991 PA,159,52.0177,5.17531,0,Utrecht,0.00 jaarabonnement,http://www.ev-box.nl,,,,,,,EV-Box EVB-P1410030,46719,,
False,2016-06-04T02:44:00Z,26,179.0,,2.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35593,'s-Gravenzandseweg,'s-Gravenzandseweg,Westland,2291 NB,159,52.017236,4.275338,0,South Holland,0.00 afhankelijk van pas,http://www.ecotap.nl,,,,,,,Ecotap 1335205,37752,,
False,2016-06-04T02:44:00Z,26,180.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35592,Ko van Dijkplein 28,Ko van Dijkplein 28,Den Haag,2548 ZT,159,52.017233,4.29746,0,South Holland,0.00 jaarabonnement,http://www.icu-charging-stations.com/,036 - 549 34 00,,,,,,Alfen GDH2292,52764,,
False,2016-06-04T02:44:00Z,26,73.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35591,Swammerdamweg 16,Swammerdamweg 16,IJsselstein,3401 MP,159,52.01701,5.05387,0,Utrecht,0.00 jaarabonnement,http://www.ev-box.nl,,,,,,,EV-Box EVB-P1348161,45809,,
False,2016-06-04T02:44:00Z,26,73.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35590,Perzikenlaan,Perzikenlaan,Westland,2691 JP,159,52.01737,4.16531,0,South Holland,0.00 jaarabonnement,http://www.ev-box.nl,,,,,,,EV-Box EVB-P1339237,35133,,
False,2016-06-04T02:44:00Z,26,178.0,,1.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35589,Dubceksingel 64,Dubceksingel 64,Ede,6716 RG,159,52.017084,5.648552,0,Gelderland,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL REE589,48710,,
False,2016-06-04T02:44:00Z,26,178.0,,2.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35588,Jan van der Heydenweg 36,Jan van der Heydenweg 36,IJsselstein,3401 RJ,159,52.016981,5.047712,0,Utrecht,0.00 jaarabonnement,http://www.evnet.nl,0800-3522365,,,,,,EVnetNL AL705,47554,,
False,2016-06-04T02:44:00Z,26,157.0,,3.0,50,2016-06-04T02:44:00Z,3.0,2015-01-09T06:04:00Z,100,35587,Distributieweg 13,Distributieweg 13,Waddinxveen,2742 RB,159,52.0169143676758,4.63304424285889,0,South Holland,0.00 jaarabonnement,http://thenewmotion.nl/,088 0109500,,,,,,NewMotion VAN_096,46903,,
